score,site,views,title,url,retrieved
3,stackoverflow,2002,Docker desktop on linux is using a lot of ram,https://stackoverflow.com/questions/73897833/docker-desktop-on-linux-is-using-a-lot-of-ram,2026-09-24
3,stackoverflow,1859,PostgreSQL Crashes When Doing Bulk Inserts with Node.js/Sequelize,https://stackoverflow.com/questions/59796832/postgresql-crashes-when-doing-bulk-inserts-with-node-js-sequelize,2026-09-24
3,stackoverflow,1601,How to get Docker Desktop on Mac to point to new location of VM Image?,https://stackoverflow.com/questions/69790221/how-to-get-docker-desktop-on-mac-to-point-to-new-location-of-vm-image,2026-09-24
3,stackoverflow,1403,How can I get free space back after deleting Android Studio emulators?,https://stackoverflow.com/questions/71777684/how-can-i-get-free-space-back-after-deleting-android-studio-emulators,2026-09-24
3,stackoverflow,1344,Pod memory usage grows indefinitely,https://stackoverflow.com/questions/52499869/pod-memory-usage-grows-indefinitely,2026-09-24
3,stackoverflow,1298,How to reduce size of a SQL server docker volume after deleting unused databases?,https://stackoverflow.com/questions/58803944/how-to-reduce-size-of-a-sql-server-docker-volume-after-deleting-unused-databases,2026-09-24
3,stackoverflow,1240,Alpine Linux - root mounted as ro iso9660 filesystem how can I remount as rw overlay?,https://stackoverflow.com/questions/50370062/alpine-linux-root-mounted-as-ro-iso9660-filesystem-how-can-i-remount-as-rw-ove,2026-09-24
3,stackoverflow,1188,"Each time I build my Android app (running on phone), I lose disk space",https://stackoverflow.com/questions/29501629/each-time-i-build-my-android-app-running-on-phone-i-lose-disk-space,2026-09-24
3,stackoverflow,1116,Out of memory on resource loading for Android game,https://stackoverflow.com/questions/9480224/out-of-memory-on-resource-loading-for-android-game,2026-09-24
3,stackoverflow,1062,"Visual Studio 2022, Maui, Android Emulator: unable to change amount of memory",https://stackoverflow.com/questions/77154189/visual-studio-2022-maui-android-emulator-unable-to-change-amount-of-memory,2026-09-24
3,apple,9887,how reduce the size of all photos in my iPhoto library?,https://apple.stackexchange.com/questions/105799/how-reduce-the-size-of-all-photos-in-my-iphoto-library,2026-09-24
3,apple,3964,"What is ""~/Fotos Library.photoslibrary/resources/media/master"" used for?",https://apple.stackexchange.com/questions/314874/what-is-fotos-library-photoslibrary-resources-media-master-used-for,2026-09-24
3,apple,3618,Does archived mail count towards your iCloud storage allowance?,https://apple.stackexchange.com/questions/36981/does-archived-mail-count-towards-your-icloud-storage-allowance,2026-09-24
3,apple,3070,Can I use multiple gmail-based accounts with the same username (but different domains) with Mail.app & IMAP?,https://apple.stackexchange.com/questions/3536/can-i-use-multiple-gmail-based-accounts-with-the-same-username-but-different-do,2026-09-24
3,apple,2019,Apple Mail: Move thousands of locally stored mails to IMAP accounts,https://apple.stackexchange.com/questions/383625/apple-mail-move-thousands-of-locally-stored-mails-to-imap-accounts,2026-09-24
3,apple,1758,Moving large system directories to another drive and using symlink?,https://apple.stackexchange.com/questions/114123/moving-large-system-directories-to-another-drive-and-using-symlink,2026-09-24
3,apple,1356,Is there a possibility to run a custom Notes server for iOS?,https://apple.stackexchange.com/questions/379895/is-there-a-possibility-to-run-a-custom-notes-server-for-ios,2026-09-24
3,apple,1162,How to Remove Attachments in the Mail app in 10.12 Sierra,https://apple.stackexchange.com/questions/297523/how-to-remove-attachments-in-the-mail-app-in-10-12-sierra,2026-09-24
3,apple,835,Transfer 100Gb photos from iPhone to Mac without Photos / Image Capture,https://apple.stackexchange.com/questions/405882/transfer-100gb-photos-from-iphone-to-mac-without-photos-image-capture,2026-09-24
3,apple,535,Why hasn’t the size of my “Mail” folder reduced after upgrading to macOS High Sierra?,https://apple.stackexchange.com/questions/300256/why-hasn-t-the-size-of-my-mail-folder-reduced-after-upgrading-to-macos-high-si,2026-09-24
3,apple,490,How to resize multiple photos (batch) in Apple Photos app on macOS,https://apple.stackexchange.com/questions/443206/how-to-resize-multiple-photos-batch-in-apple-photos-app-on-macos,2026-09-24
3,apple,255,How to keep mail messages on servers for Apple mail?,https://apple.stackexchange.com/questions/336545/how-to-keep-mail-messages-on-servers-for-apple-mail,2026-09-24
3,apple,145,Mail storage issue,https://apple.stackexchange.com/questions/260852/mail-storage-issue,2026-09-24
2,superuser,47788,how to download very large files in chrome,https://superuser.com/questions/1704792/how-to-download-very-large-files-in-chrome,2026-09-24
2,superuser,13956,LaCie external drive suddenly not recognized anywhere,https://superuser.com/questions/1316018/lacie-external-drive-suddenly-not-recognized-anywhere,2026-09-24
2,superuser,6651,Why does storage overview on my Mac say 50GB is used when I don’t see that much data stored in my Documents folder?,https://superuser.com/questions/1508753/why-does-storage-overview-on-my-mac-say-50gb-is-used-when-i-don-t-see-that-much,2026-09-24
2,superuser,3940,How to improve laptop performance?,https://superuser.com/questions/41202/how-to-improve-laptop-performance,2026-09-24
2,superuser,3141,Why do my external USB hard drives become slower when I have filled them up only to a third?,https://superuser.com/questions/942198/why-do-my-external-usb-hard-drives-become-slower-when-i-have-filled-them-up-only,2026-09-24
2,superuser,2367,Significant lag on Mac OS X 10.7.5,https://superuser.com/questions/625041/significant-lag-on-mac-os-x-10-7-5,2026-09-24
2,superuser,2031,How to merge empty partitions to main partition without data loss in main in macOS?,https://superuser.com/questions/1561215/how-to-merge-empty-partitions-to-main-partition-without-data-loss-in-main-in-mac,2026-09-24
2,superuser,1309,High disk usage after recovering from standby in Windows 7 when switching from one app to the others,https://superuser.com/questions/928876/high-disk-usage-after-recovering-from-standby-in-windows-7-when-switching-from-o,2026-09-24
2,superuser,1069,"Resizing MacOSX Leopard partition (Boot Camp, VMWare Fusion 2.0 and Windows XP Pro)",https://superuser.com/questions/122552/resizing-macosx-leopard-partition-boot-camp-vmware-fusion-2-0-and-windows-xp-p,2026-09-24
2,superuser,869,How can I add more columns to the list of files in a File Share in Azure Storage Explorer?,https://superuser.com/questions/1595959/how-can-i-add-more-columns-to-the-list-of-files-in-a-file-share-in-azure-storage,2026-09-24
2,superuser,681,Computer suddenly very slow,https://superuser.com/questions/1433097/computer-suddenly-very-slow,2026-09-24
2,superuser,668,How to enable the rebroadcasting of bonjour packets coming from a device connected to a Mac's ethernet while sharing wifi onto the wifi segment?,https://superuser.com/questions/1430442/how-to-enable-the-rebroadcasting-of-bonjour-packets-coming-from-a-device-connect,2026-09-24
2,superuser,404,Transferring Files Over Ethernet to Network Storage Kills Internet Connection,https://superuser.com/questions/904427/transferring-files-over-ethernet-to-network-storage-kills-internet-connection,2026-09-24
2,superuser,309,How can you modify the file size property or read more bytes than it indicates?,https://superuser.com/questions/1049888/how-can-you-modify-the-file-size-property-or-read-more-bytes-than-it-indicates,2026-09-24
2,superuser,169,New PC - Disk Spiking to 100%,https://superuser.com/questions/1355436/new-pc-disk-spiking-to-100,2026-09-24
2,superuser,161,"MacBook Pro, Storage Space Gone After Merging All Partitions",https://superuser.com/questions/1518752/macbook-pro-storage-space-gone-after-merging-all-partitions,2026-09-24
2,superuser,91,Unable to format USB due to old file corruption,https://superuser.com/questions/995779/unable-to-format-usb-due-to-old-file-corruption,2026-09-24
2,stackoverflow,2351,Emulator Not Starting-up in Android Studio: The emulator process for AVD has terminated,https://stackoverflow.com/questions/79185816/emulator-not-starting-up-in-android-studio-the-emulator-process-for-avd-has-ter,2026-09-24
2,stackoverflow,1213,Reducing qemu snapshot file size,https://stackoverflow.com/questions/16301429/reducing-qemu-snapshot-file-size,2026-09-24
2,stackoverflow,833,Google Drive & Android - read failed: EBADF (Bad file number),https://stackoverflow.com/questions/40368113/google-drive-android-read-failed-ebadf-bad-file-number,2026-09-24
2,stackoverflow,451,How to run Android Instrumented Tests from Docker Container?,https://stackoverflow.com/questions/79425218/how-to-run-android-instrumented-tests-from-docker-container,2026-09-24
2,stackoverflow,346,Change the path where Flutter looks for android emulators,https://stackoverflow.com/questions/74801965/change-the-path-where-flutter-looks-for-android-emulators,2026-09-24
2,stackoverflow,342,"Docker based local postgres database gives disk space error during data population, however there appears to be plenty of space",https://stackoverflow.com/questions/79636274/docker-based-local-postgres-database-gives-disk-space-error-during-data-populati,2026-09-24
2,stackoverflow,291,Flutter real device is not recognised,https://stackoverflow.com/questions/72942135/flutter-real-device-is-not-recognised,2026-09-24
2,apple,2050,Reading large .mbox email files without importing to Mail?,https://apple.stackexchange.com/questions/382492/reading-large-mbox-email-files-without-importing-to-mail,2026-09-24
2,apple,1856,How is iOS capable of storing two photos with the **exact** same filename in the same folder?,https://apple.stackexchange.com/questions/396986/how-is-ios-capable-of-storing-two-photos-with-the-exact-same-filename-in-the,2026-09-24
2,apple,1024,Reclaiming Disk Space on my Mac,https://apple.stackexchange.com/questions/145268/reclaiming-disk-space-on-my-mac,2026-09-24
2,apple,492,MacOS Catalina - Deleting files isn't freeing up needed space,https://apple.stackexchange.com/questions/374643/macos-catalina-deleting-files-isnt-freeing-up-needed-space,2026-09-24
1,superuser,15002,How can I add a new partition to my HD without reformatting?,https://superuser.com/questions/256299/how-can-i-add-a-new-partition-to-my-hd-without-reformatting,2026-09-24
1,superuser,10313,OSX Partition failed with the error: The chosen size is not valid for the chosen file system,https://superuser.com/questions/923490/osx-partition-failed-with-the-error-the-chosen-size-is-not-valid-for-the-chosen,2026-09-24
1,superuser,2532,"Docker/OSX can't find reason for ""no space left on device""",https://superuser.com/questions/1441454/docker-osx-cant-find-reason-for-no-space-left-on-device,2026-09-24
1,superuser,1832,Snow Leopard and VMWare Fusion 2 + 3,https://superuser.com/questions/62496/snow-leopard-and-vmware-fusion-2-3,2026-09-24
1,superuser,1342,"Macbook Air 6,1, Black Screen of Death",https://superuser.com/questions/1272400/macbook-air-6-1-black-screen-of-death,2026-09-24
1,superuser,1341,Which is correct: OSX Activity Monitor Swap Space Used Zero or Bash TOP command Zero Free?,https://superuser.com/questions/1190513/which-is-correct-osx-activity-monitor-swap-space-used-zero-or-bash-top-command,2026-09-24
1,superuser,1118,"Spotlight in Snow Leopard was instantaneous but has gotten slow, I've tried reindexing",https://superuser.com/questions/215839/spotlight-in-snow-leopard-was-instantaneous-but-has-gotten-slow-ive-tried-rein,2026-09-24
1,superuser,771,osx split external hard drive partition,https://superuser.com/questions/256394/osx-split-external-hard-drive-partition,2026-09-24
1,superuser,428,OSX Reformat and Restore with Time Machine,https://superuser.com/questions/641694/osx-reformat-and-restore-with-time-machine,2026-09-24
1,superuser,277,mac osx lion - file size is less than 1mb- not booting,https://superuser.com/questions/535864/mac-osx-lion-file-size-is-less-than-1mb-not-booting,2026-09-24
1,superuser,217,How to update OSX when space is tight?,https://superuser.com/questions/232195/how-to-update-osx-when-space-is-tight,2026-09-24
1,superuser,67,Mac mini - how to properly shut down External Drives,https://superuser.com/questions/1651549/mac-mini-how-to-properly-shut-down-external-drives,2026-09-24
1,stackoverflow,2679,Python giving OSError: [Errno 27] File too large on very small files with enough disk space/memory available,https://stackoverflow.com/questions/61064673/python-giving-oserror-errno-27-file-too-large-on-very-small-files-with-enough,2026-09-24
1,stackoverflow,2475,"""virtual memory exhausted"" when building Docker image",https://stackoverflow.com/questions/45049741/virtual-memory-exhausted-when-building-docker-image,2026-09-24
